,pop,perHoush,pctBlack,pctWhite,pctAsian,pctHisp,pct12-21,pct12-29,pct16-24,pct65up,persUrban,pctUrban,medIncome,pctWwage,pctWfarm,pctWdiv,pctWsocsec,pctPubAsst,pctRetire,medFamIncome,perCapInc,whitePerCap,blackPerCap,NAperCap,asianPerCap,hispPerCap,persPoverty,pctPoverty,pctLowEdu,pctNotHSgrad,pctCollGrad,pctUnemploy,pctEmploy,pctEmployMfg,pctEmployProfServ,pctOccupManu,pctOccupMgmt,pctMaleDivorc,pctMaleNevMar,pctFemDivorc,pctAllDivorc,persPerFam,pct2Par,pctKids2Par,pctKids-4w2Par,pct12-17w2Par,pctWorkMom-6,pctWorkMom-18,kidsBornNevrMarr,pctKidsBornNevrMarr,numForeignBorn,pctFgnImmig-3,pctFgnImmig-5,pctFgnImmig-8,pctFgnImmig-10,pctImmig-3,pctImmig-5,pctImmig-8,pctImmig-10,pctSpeakOnlyEng,pctNotSpeakEng,pctLargHousFam,pctLargHous,persPerOccupHous,persPerOwnOccup,persPerRenterOccup,pctPersOwnOccup,pctPopDenseHous,pctSmallHousUnits,medNumBedrm,houseVacant,pctHousOccup,pctHousOwnerOccup,pctVacantBoarded,pctVacant6up,medYrHousBuilt,pctHousWOphone,pctHousWOplumb,ownHousLowQ,ownHousMed,ownHousUperQ,ownHousQrange,rentLowQ,rentMed,rentUpperQ,rentQrange,medGrossRent,medRentpctHousInc,medOwnCostpct,medOwnCostPctWO,persEmergShelt,persHomeless,pctForeignBorn,pctBornStateResid,pctSameHouse-5,pctSameCounty-5,pctSameState-5,landArea,popDensity,pctUsePubTrans,pctOfficDrugUnit,murders
696,0.003223085,0.279891304,0.026999069,0.935224342,0.021069128,0.053168015,0.179245283,0.272861116,0.133265514,0.129524555,0.004585006,1,0.249278924,0.840811309,0.15007657,0.46269374,0.197680916,0.068548387,0.258739596,0.253047192,0.196056144,0.183817729,0.040316802,0.030604167,0.107304667,0.176383399,0.001806608,0.12430265,0.06580801,0.172853186,0.267440361,0.138080909,0.756223893,0.327636515,0.157465728,0.202097902,0.373226193,0.461281337,0.182057639,0.560038892,0.509793814,0.306382979,0.765963472,0.746634356,0.816538883,0.782732694,0.66797797,0.671024884,0.000610361,0.048994516,0.000587159,0.235184321,0.368697479,0.419131296,0.548522727,0.040846098,0.052182639,0.049329124,0.054857493,0.937627922,0.026089225,0.067531702,0.067696352,0.350340136,0.379790941,0.286163522,0.611931341,0.050302826,0.35478977,0.666666667,0.005708265,0.895823176,0.576039181,0.002506894,0.349322871,0.645833333,0.165829146,0.039399625,0.100826388,0.131737499,0.162992448,0.124471299,0.237250554,0.293984109,0.349206349,0.193026152,0.312731768,0.465346535,0.235294118,0.127819549,0,0,0.058452341,0.571593934,0.538738199,0.703525641,0.813776651,0.002605845,0.074034541,0.001840604,0,2
697,0.006492666,0.293478261,0.097444916,0.886539453,0.019327877,0.01250394,0.289241269,0.3790283,0.268735164,0.254744668,0.007850119,1,0.089335041,0.571143208,0.082695253,0.359846209,0.436015647,0.210125448,0.370511296,0.112234659,0.091104796,0.081116476,0.029681312,0.011433333,0.227965902,0.389511053,0.007265423,0.345013947,0.173676796,0.362880886,0.183107672,0.234369776,0.421553885,0.298666111,0.375694702,0.351515152,0.294067362,0.587743733,0.410598079,0.554205153,0.562886598,0.293617021,0.603284723,0.601642434,0.670536692,0.636764325,0.590401259,0.568747364,0.002168486,0.101645338,0.000681258,0.496189143,0.527442227,0.570968939,0.688636364,0.058351568,0.050677371,0.045777427,0.046582899,0.959926748,0.018784242,0.091123562,0.067696352,0.25170068,0.278745645,0.194968553,0.607370064,0.035834455,0.650953619,0.333333333,0.014780122,0.841540712,0.568253171,0.112308849,0.581825085,0,0.436767169,0.118198874,0.01216696,0.026638862,0.039635355,0.078549849,0.076496674,0.118047673,0.11965812,0.139476961,0.111248455,0.618811881,0.139037433,0.210526316,0.003121926,0,0.038525407,0.780298646,0.548478945,0.702214452,0.827791859,0.007789515,0.045142572,0.023007546,0.141205615,6
698,0.001219546,0.453804348,0.025654288,0.720165034,0.019502002,0.724808238,0.250702529,0.329461803,0.160393354,0.125024457,0,0,0.117629118,0.707129687,0.310872894,0.169410068,0.258871193,0.432571685,0.215933413,0.104611819,0.07183329,0.073101076,0.039213653,0.01103125,0.124136957,0.117039965,0.003231243,0.412656904,0.622660495,0.653047091,0.107414571,0.451019726,0.439933166,0.109212172,0.257502779,0.325874126,0.23525389,0.378272981,0.310195228,0.462323772,0.420103093,0.604255319,0.639671528,0.607969844,0.71007667,0.703785325,0.343823761,0.199704766,0.001804544,0.200731261,0.002158037,0.166122259,0.204438025,0.303922782,0.376022727,0.185995624,0.186653287,0.231254933,0.242108489,0.309382743,0.386120532,0.38307284,0.346368715,0.56122449,0.578397213,0.518867925,0.431640859,0.348923284,0.579757261,0.333333333,0.001719427,0.927840078,0.408012056,0.112810228,0.332995823,0.520833333,0.354271357,0.463414634,0.089898598,0.111758352,0.142220979,0.110876133,0.097560976,0.187287174,0.221001221,0.219178082,0.212608158,0.579207921,0.374331551,0.172932331,0,0.00076577,0.393224842,0.616969557,0.609321145,0.843677156,0.888623826,0.001176833,0.082899328,0.012884226,0,1
699,0.001138999,0.29076087,0.011482363,0.970500258,0.008532126,0.034569717,0.20293055,0.268935056,0.142929807,0.225591861,0.002503768,1,0.225150097,0.660571604,0.140888208,0.442869158,0.331098072,0.139784946,0.43353151,0.225853875,0.158804788,0.141626432,0.0474307,0.04139375,0.338049263,0.20222149,0.000936519,0.122559275,0.162004427,0.314127424,0.12417795,0.17552658,0.571261487,0.38140892,0.283994072,0.393706294,0.221576338,0.371587744,0.231174465,0.313077297,0.334536082,0.34893617,0.806173014,0.78917609,0.84381161,0.845346124,0.670967742,0.580345846,0.000381001,0.049725777,0.000218924,0.016332245,0.033088235,0.098750155,0.090681818,0.002188184,0.003512293,0.008287293,0.006435795,0.93870516,0.017218889,0.087289885,0.079526783,0.353741497,0.43554007,0.13836478,0.777577722,0.022207268,0.391200694,0.666666667,0.0021131,0.926539899,0.692578174,0.037603409,0.415010758,0.5,0.058626466,0.054409006,0.079589363,0.109885307,0.13776995,0.119637462,0.201773836,0.231555051,0.228327228,0.109589041,0.271940667,0.415841584,0.14973262,0.233082707,0,0,0.040185985,0.859358722,0.76172636,0.864801865,0.910541226,0.008209813,0.013480356,0.003313087,0,0
700,0.000189263,0.383152174,0.15796007,0.614130995,0.004353126,0.40422402,0.236451224,0.314739081,0.15428959,0.134415966,0,0,0.109943447,0.694529809,0.027565084,0.239697225,0.265576977,0.21796595,0.193816885,0.107886529,0.063084474,0.08078513,0.028729021,0.0509375,0,0.112922705,0.001926471,0.410739191,0.4266452,0.560110803,0.061637653,0.275827482,0.547201337,0.477907461,0.105779918,0.496037296,0.089929903,0.55097493,0.220793306,0.518230433,0.525773196,0.519148936,0.717117372,0.658454496,0.794742607,0.720637801,0.244217152,0.220371151,0.00058951,0.12833638,0.000599161,0.100637735,0.229910714,0.300581611,0.396136364,0.052516411,0.097842449,0.106550908,0.118908979,0.667025746,0.168797287,0.301975818,0.263884325,0.482993197,0.49825784,0.443396226,0.525747209,0.238391655,0.619960988,0.333333333,0.005841419,0.665041443,0.504960442,0.24467285,0.590305025,0.416666667,0.83040201,0.283302064,0.022270011,0.033922926,0.041119031,0.065861027,0.119733925,0.157775255,0.156288156,0.128268991,0.174289246,0.5,0.235294118,0.293233083,0.000213831,0,0.182165394,0.70378516,0.530645886,0.84469697,0.922021768,0.003082182,0.021460926,0.002576845,0,0
701,0.000625499,0.255434783,0.075618082,0.912532233,0.019850252,0.006829883,0.154757126,0.270407329,0.137504239,0.232244179,0.001990969,1,0.207974974,0.687307929,0.238897397,0.610837438,0.326906957,0.083781362,0.381688466,0.243051936,0.173960217,0.159045726,0.055148029,0.00353125,0.183911835,0.185331577,0.000846983,0.145746165,0.153954518,0.189196676,0.414571244,0.098963557,0.614536341,0.323884952,0.447758429,0.218414918,0.530859976,0.326462396,0.282615432,0.3412737,0.330927835,0.293617021,0.811128416,0.809369952,0.960788609,0.777547317,0.524311566,0.57528469,0.000346882,0.062888483,0.000130586,0.388862965,0.696953782,0.678010147,0.692727273,0.03646973,0.053186152,0.043409629,0.037388906,0.973284499,0.007304983,0.057800059,0.052579691,0.289115646,0.337979094,0.166666667,0.728604009,0.021197847,0.516579974,0.333333333,0.001950999,0.916951081,0.670978275,0.026823765,0.374509556,0.395833333,0.072864322,0.105065666,0.065981171,0.094900947,0.134166736,0.134441088,0.201773836,0.267877412,0.277167277,0.159402242,0.300370828,0.5,0.267379679,0.195488722,0,0,0.030222517,0.67299456,0.596882961,0.773601399,0.821529745,0.002269607,0.036243863,0.011779864,0,1
702,0.000812301,0.355978261,0.004758457,0.994017535,0.006442626,0.002626878,0.189883581,0.217569115,0.10681587,0.191156329,0.001520096,0.6981,0.212209936,0.721573448,0.143950995,0.586327046,0.340318525,0.07952509,0.388109394,0.205653347,0.143511582,0.128467291,0.018027532,0,0.138670937,0.072756551,0.000374752,0.054218968,0.152545784,0.224792244,0.250032237,0.152123036,0.592147034,0.379324719,0.299925898,0.27039627,0.388442469,0.113649025,0.177099473,0.116188624,0.110824742,0.395744681,0.960073623,0.952880991,0.991456736,0.909126264,0.391030685,0.453606073,0.000155433,0.025959781,8.07E-05,0,0,0,0,0,0,0,0,0.982871916,0.01278372,0.07283987,0.080841275,0.452380952,0.466898955,0.298742138,0.939983195,0.010430686,0.201452102,0.666666667,0.000683139,0.971883634,0.931056135,0.048884432,0.76597899,0.5625,0.00921273,0.069418386,0.076290407,0.104890521,0.137557996,0.124169184,0.135254989,0.190692395,0.222222222,0.178082192,0.234857849,0.351485149,0.288770053,0.195488722,0,0,0.016605779,0.951151754,0.922523603,0.846153846,0.956463396,0.008546051,0.011246068,0.011411743,0,0
703,0.000241092,0.33423913,0.003206786,0.967302733,0.055197632,0.005779132,0.194500201,0.221004417,0.130383181,0.233418118,0.001607087,1,0.453637623,0.667639828,0.096477795,0.769794545,0.338781783,0.052867384,0.297265161,0.461228522,0.425970895,0.395058222,0.021704695,0,0.175782979,0.148788611,0.000141525,0.02946304,0.045079493,0.10401662,0.500580271,0.046807088,0.61487051,0.217799083,0.453501297,0.088344988,0.671567789,0.045125348,0.225751472,0.070491006,0.055670103,0.382978723,0.963896361,0.968901454,0.98203724,0.915089448,0.503383163,0.413116828,3.41E-05,0.007312614,0.000489219,0.109348266,0.121323529,0.144165326,0.177159091,0.045222465,0.041144004,0.040647198,0.042292369,0.888290423,0.038351161,0.096726629,0.100230036,0.425170068,0.477351916,0.050314465,0.947425279,0.010430686,0.128305158,1,0.000306834,0.982122542,0.895391184,0,0.244905708,0.520833333,0.007956449,0.022514071,0.332990379,0.418521502,0.518862826,0.291540785,0.202882483,0.331441544,0.385836386,0.268991283,0.286773795,0.628712871,0.272727273,0.127819549,0,0,0.143639987,0.822201644,0.93661022,0.783216783,0.942000895,0.001849309,0.035079229,0.097736057,0,0
704,0.002581176,0.301630435,0.010965139,0.969056215,0.030994254,0.009666912,0.131674026,0.161459185,0.075449305,0.301115242,0.003579211,0.9075,0.283934158,0.703749232,0.220520674,0.702631263,0.350796312,0.058467742,0.3843044,0.281850639,0.249134591,0.228675566,0.053045446,0.022195833,0.125078887,0.177170253,0.000417354,0.031032078,0.142282149,0.218144044,0.398839458,0.034102307,0.621888053,0.460191747,0.32975176,0.233566434,0.503333903,0.198328691,0.136039665,0.210500729,0.203608247,0.289361702,0.899617726,0.905088853,0.926286966,0.853513093,0.502439024,0.560101223,0.000314658,0.027422303,0.000460893,0.118992067,0.151391807,0.343521841,0.374545455,0.01896426,0.01956849,0.037095501,0.034324241,0.936119789,0.017740673,0.052786789,0.053894183,0.329931973,0.379790941,0.185534591,0.767134798,0.010935397,0.249783268,0.666666667,0.001835213,0.964082561,0.712168781,0,0.372864194,0.5625,0.019681742,0.031894934,0.147011765,0.194380449,0.272360593,0.212688822,0.286031042,0.416572077,0.461538462,0.252801993,0.448702101,0.361386139,0.35828877,0.120300752,0,0,0.05330455,0.762356754,0.6653679,0.791375291,0.840465186,0.006724761,0.026053881,0.023743788,0,0
705,0.021081403,0.383152174,0.165614979,0.597833935,0.069127634,0.361983818,0.204737053,0.343366596,0.168192608,0.143611818,0.022418923,1,0.145234796,0.644591272,0.050535988,0.265168809,0.258871193,0.39874552,0.295838288,0.143091606,0.096925859,0.119852315,0.037464643,0.01859375,0.073611831,0.131148441,0.026063675,0.386157601,0.248339706,0.421745152,0.142875564,0.313273153,0.492063492,0.213630679,0.298814376,0.333333333,0.24653787,0.611699164,0.353889061,0.699076325,0.651546392,0.485106383,0.545377318,0.506462036,0.62026287,0.580502982,0.344453186,0.292703501,0.018557236,0.290310786,0.012181029,0.327267071,0.446034664,0.570721445,0.650113636,0.237053246,0.263421977,0.281373323,0.271222801,0.698373371,0.217584138,0.317900324,0.262241209,0.448979592,0.428571429,0.446540881,0.447485296,0.243775236,0.624945817,0.333333333,0.024813005,0.89679831,0.444430491,0.264477313,0.29287432,0.5,0.332914573,0.082551595,0.124743815,0.159625058,0.209622277,0.155891239,0.260532151,0.342792281,0.409035409,0.227895392,0.362175525,0.851485149,0.475935829,0.105263158,0.035410341,0.012730928,0.253902358,0.52251418,0.423647535,0.64291958,0.825406292,0.015747149,0.06483054,0.031658384,0.07968621,82
706,0.00357098,0,0.03537809,0.902527076,0.053456382,0.090469686,0,0.223948961,0.050356053,0.278810409,0.004932425,1,0.178182103,0.622311002,0.110260337,0.377147663,0.211791003,0.183915771,0.08608799,0.180536866,0.329785585,0.30598946,0.080195173,0.0312375,0.283907126,0.278747621,0.002899815,0.188110181,0.116723687,0.188365651,0.461637653,0.191240388,0.676524645,0.140475198,0.260096332,0.077156177,0.677722688,0.599442897,0.716454912,0.743315508,0.656701031,0.10212766,0.632733966,0.646607431,0.751807229,0.619134042,0.559244689,0.464150148,0.000909854,0.12833638,0.005886953,0.331000156,0.349527311,0.398465536,0.48,0.527352298,0.454089313,0.432123125,0.440085811,0.653344824,0.196451865,0.026835742,0.001314492,0,0,0.009433962,0.104309207,0.081258412,1,0,0.007045597,0.93076548,0.0680648,0.022060667,0.226173902,0.416666667,0.037269682,0.052532833,0.476082573,0.691361725,0.920727171,0.654682779,0.388026608,0.514188422,0.658119658,0.338729763,0.51421508,0.663366337,0.946524064,0.165413534,0.000598726,0.013592419,0.561773497,0.15580507,0.455267496,0.682837995,0.693752796,0.000280198,0.419066981,0.110068102,0,5
707,0.030308268,0.236413043,0.326161167,0.602475503,0.030123629,0.08973416,0.186471297,0.360706691,0.180400136,0.171003717,0.031633182,1,0.121288962,0.627842655,0.050535988,0.344106692,0.279687063,0.366039427,0.264922711,0.134006425,0.111375183,0.137871186,0.038058646,0.020039583,0.068393538,0.109189723,0.037662212,0.398535565,0.217951298,0.412049861,0.223855577,0.250083584,0.551712615,0.473113797,0.387921452,0.354545455,0.314070781,0.617270195,0.522466687,0.651920272,0.633505155,0.361702128,0.32748124,0.319736134,0.451150055,0.336790251,0.498505114,0.448123155,0.045073802,0.524314442,0.006914842,0.231295691,0.282956933,0.366043806,0.4325,0.067833698,0.067235324,0.07261247,0.072632547,0.858235484,0.066527524,0.177823651,0.115018074,0.268707483,0.348432056,0.198113208,0.413995919,0.048452221,0.551690507,0.333333333,0.043483547,0.895010564,0.340826322,0.238405615,0.374129857,0,0.326214405,0.099437148,0.079589363,0.095109063,0.100254133,0.066163142,0.23059867,0.291713961,0.31990232,0.170610212,0.309023486,0.861386139,0.43315508,0.421052632,0.012573237,9.57E-05,0.100464962,0.720685264,0.505020231,0.83289627,0.874906814,0.010143181,0.141069971,0.19823302,0.111684558,64
708,0.009581598,0.247282609,0.036929761,0.874780815,0.055371757,0.023746979,0.313327981,0.461311958,0.315869786,0.111915476,0.01013238,0.9266,0.142028076,0.801936079,0.260336907,0.432896792,0.158982956,0.068100358,0.199048751,0.1935657,0.145578231,0.138865221,0.043781822,0.022395833,0.076249235,0.164598887,0.008045975,0.251046025,0.079694103,0.157894737,0.469632495,0.15814109,0.648955723,0.137348895,0.519451649,0.176923077,0.499914515,0.382172702,0.43678339,0.486144871,0.430927835,0.293617021,0.745150786,0.74905762,0.812486309,0.728675136,0.589771833,0.636229439,0.001148691,0.047531993,0.001652015,0.517809924,0.614233193,0.695829724,0.721704545,0.105032823,0.101354742,0.095895817,0.084278272,0.939782398,0.01852335,0.06104394,0.046335853,0.258503401,0.348432056,0.160377358,0.51614452,0.039367429,0.518747291,0.333333333,0.021460992,0.845603771,0.429235213,0.093757834,0.49069738,0.708333333,0.20519263,0.03564728,0.065568802,0.095941528,0.132047198,0.132024169,0.151884701,0.197502838,0.228327228,0.165628892,0.21013597,0.693069307,0.28342246,0.15037594,0.001368516,0,0.068747924,0.595555041,0.375842949,0.506701632,0.787386313,0.051136204,0.00964724,0.022455365,0.187654831,2
709,0.001655782,0.453804348,0.049343126,0.886436307,0.030123629,0.089208784,0.178643115,0.302797317,0.087826382,0.001565251,0,0,0.295201248,0.982483098,0.036753446,0.371500661,0.021933501,0.025761649,0.047086801,0.258989896,0.152122621,0.143898514,0.05325759,0.025020833,0.094390807,0.170417948,0.00039858,0.038528591,0.048500704,0.119252078,0.255705996,0.105984621,0.922305764,0.390370988,0.107261949,0.223776224,0.319199863,0.270194986,0.123489309,0.32036947,0.290721649,0.519148936,0.920855161,0.916666667,0.929463308,0.897329531,0.756412274,0.736819907,0.000172493,0.027787934,0.000529547,0.108103904,0.173056723,0.339438188,0.373409091,0.025528811,0.033617662,0.054853986,0.051179896,0.902833136,0.042003652,0.143910351,0.153466973,0.574829932,0.557491289,0.597484277,0.744208378,0.077388964,0.090485479,0.666666667,0.001991524,0.929952869,0.757754615,0.006517924,0.373497026,0.854166667,0.059045226,0.015009381,0.092372815,0.105722985,0.120813648,0.07673716,0.426829268,0.469920545,0.495726496,0.129514321,0.611866502,0.485148515,0.486631016,0.255639098,0,0,0.081036201,0.479337886,0.458864079,0.473339161,0.75473386,0.003138222,0.041060699,0.008834898,0,0
710,2.01E-05,0.315217391,0.004758457,0.959360495,0.03848163,0.021015026,0.216178242,0.250286275,0.122244829,0.191743299,0.0013864,1,0.202188935,0.737092809,0.032159265,0.531298811,0.294635373,0.054883513,0.335315101,0.213011722,0.153448721,0.138738995,0,0.033089583,0.123402251,0.209010394,0.000222396,0.056659693,0.077279131,0.179778393,0.22488717,0.077900368,0.674185464,0.263859942,0.272323083,0.286013986,0.346554967,0.41281337,0.215060428,0.533300924,0.476804124,0.357446809,0.749681438,0.758346796,0.884665936,0.819808141,0.630527144,0.737874315,5.69E-05,0.014259598,0.000156032,0.216363354,0.281643908,0.297735429,0.273409091,0.034281546,0.036628199,0.032359905,0.025130248,0.955510072,0.017218889,0.107932763,0.100887282,0.384353741,0.404181185,0.311320755,0.717921018,0.03718035,0.392175986,0.666666667,0.000208415,0.985047944,0.692578174,0.034845826,0.34729781,0.625,0.083333333,0.114446529,0.086805828,0.113631397,0.134590643,0.104531722,0.243902439,0.29738933,0.322344322,0.158156912,0.31025958,0.49009901,0.278074866,0.285714286,0,0,0.053470608,0.539530038,0.615465308,0.756410256,0.856269569,0.000448317,0.090303235,0.065157372,0,0
711,0.012777196,0.323369565,0.024723285,0.808561114,0.192930524,0.105390354,0.215977519,0.379191886,0.204984741,0.176677754,0.014126063,1,0.178504518,0.671634911,0.065849923,0.329929112,0.30036323,0.323924731,0.257312723,0.192056689,0.128545595,0.136293351,0.044771827,0.020189583,0.062346348,0.115484556,0.012868651,0.302475593,0.330046287,0.453601108,0.178981302,0.312938816,0.560902256,0.57190496,0.273990367,0.386713287,0.280731749,0.384958217,0.469166408,0.445308702,0.412886598,0.429787234,0.563216763,0.540253096,0.649835706,0.551853772,0.489063729,0.46878954,0.007892986,0.205484461,0.008151092,0.239072951,0.428702731,0.655859423,0.738295455,0.184536834,0.268941295,0.343725335,0.32730616,0.665194441,0.182363684,0.219699204,0.169569504,0.37414966,0.432055749,0.317610063,0.368023046,0.111036339,0.591352406,0.333333333,0.018797907,0.883796522,0.314328771,0.077212334,0.311352993,0.104166667,0.211055276,0.187617261,0.188661078,0.232257581,0.275115992,0.155589124,0.249445676,0.424517594,0.51037851,0.343711083,0.456118665,0.668316832,0.443850267,0.270676692,0.007783432,0.004786063,0.269843906,0.721495543,0.54308407,0.792832168,0.805725362,0.003754658,0.163661609,0.05429781,0.221511148,6
712,0.002448527,0.394021739,0.073445743,0.852294997,0.017064252,0.148996533,0.21376957,0.294945199,0.124448966,0.0624144,0.003809595,1,0.286400195,0.897510756,0.17151608,0.351315631,0.133975971,0.085797491,0.152913199,0.269887446,0.156927581,0.151298558,0.047077126,0.027370833,0.113427212,0.171131606,0.001706963,0.142608089,0.127389817,0.234072022,0.164023211,0.130391174,0.745697577,0.453313881,0.205446462,0.327272727,0.285518892,0.507520891,0.158661295,0.475935829,0.482989691,0.463829787,0.828826278,0.802100162,0.900219058,0.785325382,0.521321794,0.465415437,0.000587614,0.059232176,0.000575637,0.126302691,0.171218487,0.220269769,0.302045455,0.025528811,0.0286001,0.030781373,0.035550107,0.874609501,0.034698669,0.160129755,0.156095958,0.493197279,0.515679443,0.424528302,0.700156044,0.106493943,0.299739922,0.666666667,0.004550402,0.882171299,0.67964335,0.073201304,0.573345146,0.75,0.201842546,0.108818011,0.064125509,0.077211078,0.087324953,0.070392749,0.209534368,0.27014756,0.328449328,0.202988792,0.337453646,0.371287129,0.262032086,0.218045113,0,0,0.069578213,0.643014238,0.532893751,0.835227273,0.886238259,0.005351789,0.031370492,0.000920302,0,1
713,0.006163506,0.320652174,0.082135099,0.765755544,0.006616751,0.396448461,0.209554396,0.289546867,0.137673788,0.169829779,0.00751103,1,0.145609495,0.713122311,0.298621746,0.354920101,0.283598771,0.186603943,0.216884661,0.157979481,0.122190648,0.1348733,0.034546483,0.016360417,0.121546649,0.123536085,0.007328242,0.317991632,0.301267861,0.385734072,0.182591876,0.184219325,0.590977444,0.252188412,0.272323083,0.27995338,0.287057617,0.442896936,0.213511001,0.506076811,0.474226804,0.421276596,0.721364859,0.675686591,0.823439211,0.691470054,0.543036979,0.472163644,0.002174173,0.094332724,0.000843051,0.148079017,0.176733193,0.264076228,0.454886364,0.022611233,0.021575514,0.027229676,0.039534171,0.697727028,0.100704409,0.172515482,0.150509366,0.397959184,0.425087108,0.342767296,0.5507142,0.126345895,0.482553099,0.666666667,0.011514948,0.865268974,0.518899912,0.117573327,0.554866473,0.625,0.43718593,0.106941839,0.044537961,0.072632523,0.099406317,0.116314199,0.120842572,0.179341657,0.217338217,0.189290162,0.200247219,0.485148515,0.320855615,0.210526316,0.000299363,0.000287164,0.050647625,0.875448547,0.585194066,0.806672494,0.926196511,0.008490011,0.039688014,0.001840604,0,4
714,0.001077598,0.266304348,0.243095066,0.681691594,0.020372628,0.081853525,0.203532718,0.330116146,0.190403527,0.21796126,0,0,0.146594167,0.680700676,0.127105666,0.369097681,0.344789047,0.185483871,0.180023781,0.168643679,0.167760269,0.213733472,0.02952574,0.01598125,0.119672208,0.10016835,0.002273784,0.315550907,0.273294425,0.420498615,0.299935525,0.124373119,0.620050125,0.432055023,0.307521304,0.385081585,0.36553257,0.564902507,0.289277967,0.584346135,0.574742268,0.319148936,0.518051819,0.488018309,0.600547645,0.498703656,0.69913454,0.623998313,0.001988411,0.288117002,0.000752313,0.576294914,0.680147059,0.832817721,0.895,0.239970824,0.230807827,0.235595896,0.214220043,0.903156307,0.076180537,0.130345031,0.10384489,0.295918367,0.31010453,0.270440252,0.412315448,0.082604307,0.525899436,0.333333333,0.003907788,0.865268974,0.382895894,0.007019303,0.288064802,0.604166667,0.417085427,0.04315197,0.102269681,0.15150853,0.257735783,0.257401813,0.103104213,0.222474461,0.261294261,0.254047323,0.248454883,0.51980198,0.347593583,0.172932331,0.001582346,0,0.142975756,0.702859127,0.527049303,0.681672494,0.774712986,0.006332483,0.016969735,0.00515369,0,3
715,0.001527372,0.16576087,0.011275473,0.979473956,0.006442626,0.013449616,0.09494179,0.154588582,0.07460156,0.505771865,0.002874813,0.9932,0.159952596,0.432390904,0.070444104,0.51832272,0.595836826,0.151657706,0.656599287,0.177619963,0.168862482,0.15413866,0.020676975,0.020691667,0.064748269,0.135247402,0.001383477,0.15446304,0.048098209,0.173822715,0.268858801,0.220996322,0.397994987,0.098791163,0.222860319,0.201398601,0.302444862,0.304178273,0.191199256,0.403014098,0.361340206,0.170212766,0.598329322,0.652800215,0.709857612,0.590873736,0.518017309,0.575495571,0.000621734,0.066179159,0.000518505,0.220563074,0.23279937,0.263209999,0.283068182,0.053975201,0.046161565,0.043804262,0.039534171,0.925670581,0.015653535,0.04747862,0.040749261,0.207482993,0.195121951,0.210691824,0.705077422,0.017496635,0.535002167,0.333333333,0.036374268,0.370875995,0.706392063,0.005515167,0.693329958,0.645833333,0.04480737,0.016885553,0.231547499,0.27034283,0.330859833,0.172205438,0.364745011,0.542565267,0.611721612,0.317559153,0.647713226,0.915841584,0.550802139,0.315789474,0.000513193,0,0.083194952,0.713971524,0.627603776,0.750874126,0.842254361,0.006780801,0.018830888,0.015461071,0,0
716,0.001168264,0.361413043,0.034860867,0.938731305,0.047362006,0.003572554,0.178442393,0.196139375,0.094269244,0.156525142,0.002532993,1,0.393337342,0.826828519,0.090352221,0.68520966,0.263202012,0.015905018,0.297740785,0.373200271,0.297545854,0.265912462,0.095945691,0.007947917,0.314491593,0.217555995,0.000275107,0.032078103,0.061581807,0.138227147,0.469374597,0.033433634,0.718462824,0.408295123,0.290848462,0.104662005,0.601299367,0.131476323,0.175240161,0.15264949,0.139175258,0.412765957,0.955118222,0.971459343,0.969112815,0.922867514,0.36490952,0.455504007,0.000111836,0.016819013,0.00049114,0.022398507,0.040309874,0.075980695,0.105681818,0.005835157,0.008529854,0.013812155,0.015936255,0.910266078,0.020088703,0.08139192,0.08774236,0.455782313,0.508710801,0.150943396,0.914776137,0.004542396,0.145426961,0.666666667,0.001296807,0.95221843,0.865628532,0,0.291482091,0.6875,0.016331658,0,0.191547664,0.253901657,0.32958811,0.229003021,0.426829268,0.488081725,0.505494505,0.139476961,0.516687268,0.396039604,0.35828877,0.218045113,0,0,0.090335437,0.706100243,0.689045407,0.765151515,0.822871627,0.005688027,0.019606557,0.012147985,0,0
717,0.011668692,0.260869565,0.081617875,0.891696751,0.017760752,0.035095093,0.191890807,0.300507116,0.149711767,0.188612796,0.012977285,0.9968,0.151203827,0.684849416,0.116385911,0.440946774,0.301061749,0.175179211,0.321284185,0.17240065,0.126065616,0.123339329,0.031133321,0.01563125,0.046776245,0.139565949,0.010378969,0.260634589,0.140068424,0.273268698,0.23868472,0.173520562,0.614202172,0.324510213,0.264727677,0.35990676,0.315780475,0.44735376,0.290362566,0.486144871,0.464948454,0.336170213,0.637547784,0.633414109,0.686966046,0.674876847,0.621085759,0.590468157,0.007005878,0.184277879,0.001117667,0.280914606,0.352284664,0.431629749,0.439431818,0.032093363,0.033115906,0.033938437,0.029114312,0.953786491,0.021654057,0.10852256,0.088070983,0.31292517,0.362369338,0.220125786,0.612771576,0.032637954,0.497615951,0.666666667,0.017958456,0.889809849,0.556448575,0.196540486,0.511833945,0.354166667,0.17881072,0.058161351,0.045775069,0.060978021,0.078210941,0.08429003,0.134146341,0.185017026,0.199023199,0.155666252,0.196538937,0.564356436,0.176470588,0.22556391,0.004575974,0.002967359,0.037861176,0.660608867,0.59313652,0.778700466,0.797226778,0.017568438,0.033688452,0.019510399,0.087324525,4
